date,narration,credit_amount,debit_amount,balance,transaction_id,mode,counterparty,company_name,company_gstin,actual_bank_credits_cr,gstr1_reported_sales,gstr3b_taxable_sales
2023-08-05,Vendor payment Steel Authority India,0,81.7,51896.27,TXN100107,NEFT,Steel Authority India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-05,Vendor payment Adani Ports,0,74.77,51821.51,TXN100108,UPI,Adani Ports,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-05,NEFT from Bajaj Auto,64.22,0,57892.32,TXN100408,RTGS,Bajaj Auto,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-05,Vendor payment Thermax Ltd,0,52.21,58144.34,TXN100414,IMPS,Thermax Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-05,Vendor payment Prime Logistics,0,70.42,62591.52,TXN100731,UPI,Prime Logistics,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-05,Vendor payment Bosch Ltd,0,89.32,62502.2,TXN100732,NEFT,Bosch Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-06,Vendor payment UltraTech Cement,0,44.48,51658.25,TXN100111,RTGS,UltraTech Cement,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-06,NEFT from Mphasis Ltd,40.24,0,57341.82,TXN100401,UPI,Mphasis Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-07,Vendor payment GreenLeaf Exports,0,66.2,51592.05,TXN100112,UPI,GreenLeaf Exports,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-07,NEFT from ONGC Ltd,118.6,0,57641.5,TXN100404,NEFT,ONGC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-08,Vendor payment Coal India Ltd,0,32.14,57817.38,TXN100421,RTGS,Coal India Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-08,NEFT from Maruti Suzuki,76.15,0,62452.11,TXN100721,UPI,Maruti Suzuki,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-08,Vendor payment Siemens India,0,87.66,62733.24,TXN100729,UPI,Siemens India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-09,Vendor payment Bharat Components,0,48.35,58196.54,TXN100413,IMPS,Bharat Components,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-10,Vendor payment Indian Oil Corp,0,80.5,51511.55,TXN100113,IMPS,Indian Oil Corp,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-10,NEFT from Mahindra Group,30.7,0,57828.1,TXN100407,UPI,Mahindra Group,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-10,NEFT from Mastek Ltd,68.64,0,58244.89,TXN100412,UPI,Mastek Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-10,Vendor payment Steel Authority India,0,25.35,57919.64,TXN100418,NEFT,Steel Authority India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-10,NEFT from NTPC Ltd,34.11,0,62700.77,TXN100724,RTGS,NTPC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-11,NEFT from Asian Paints,91.39,0,52144.67,TXN100104,NEFT,Asian Paints,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-11,Vendor payment Prime Logistics,0,36.54,57849.52,TXN100420,RTGS,Prime Logistics,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-12,Vendor payment Nova Tech Supplies,0,80.1,51702.73,TXN100110,RTGS,Nova Tech Supplies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-12,Vendor payment Tata Power,0,72.21,57944.98,TXN100417,RTGS,Tata Power,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-13,NEFT from Reliance Industries,71.38,0,58176.26,TXN100411,NEFT,Reliance Industries,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-13,Vendor payment Cummins India,0,48.03,58017.19,TXN100416,NEFT,Cummins India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-14,NEFT from Pinnacle Trade Links Pvt Ltd,29.94,0,55245.76,TXN100293,NEFT,Pinnacle Trade Links Pvt Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-14,NEFT from Pinnacle Trade Links Pvt Ltd,44.32,0,61023.41,TXN100616,NEFT,Pinnacle Trade Links Pvt Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-14,NEFT from Hexaware Technologies,88.38,0,62375.96,TXN100720,IMPS,Hexaware Technologies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-14,NEFT from Mahindra Group,102.25,0,62554.36,TXN100722,UPI,Mahindra Group,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-14,Vendor payment Steel Authority India,0,71.29,62661.94,TXN100730,IMPS,Steel Authority India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-14,NEFT from Pinnacle Trade Links Pvt Ltd,23.82,0,65317.34,TXN100925,NEFT,Pinnacle Trade Links Pvt Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-15,NEFT from Infosys BPO,69.78,0,57301.58,TXN100400,IMPS,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-15,NEFT from Mphasis Ltd,90.04,0,57522.9,TXN100403,NEFT,Mphasis Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-15,Vendor payment Bosch Ltd,0,65.82,62820.89,TXN100728,IMPS,Bosch Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-16,NEFT from Hexaware Technologies,105.0,0,57997.32,TXN100409,IMPS,Hexaware Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-16,Vendor payment ABB India,0,33.57,57886.06,TXN100419,IMPS,ABB India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-16,Vendor payment Nova Tech Supplies,0,78.73,62423.46,TXN100733,NEFT,Nova Tech Supplies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-17,NEFT from NTPC Ltd,80.48,0,51868.03,TXN100100,NEFT,NTPC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-17,NEFT from ITC Ltd,99.8,0,62287.57,TXN100719,UPI,ITC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-18,NEFT from Hexaware Technologies,43.33,0,51990.46,TXN100102,RTGS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-18,NEFT from Mastek Ltd,94.8,0,62827.03,TXN100726,IMPS,Mastek Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-19,NEFT from Asian Paints,94.59,0,51520.41,TXN100095,RTGS,Asian Paints,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-19,Vendor payment Prime Logistics,0,84.8,51977.97,TXN100106,RTGS,Prime Logistics,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-19,GST payment GSTR-3B,0,11.57,51452.96,TXN100115,NEFT,GST Portal,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-19,GST payment GSTR-3B,0,11.95,57723.75,TXN100424,NEFT,GST Portal,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-19,GST payment GSTR-3B,0,11.54,62273.48,TXN100737,NEFT,GST Portal,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-20,NEFT from Nestle India,44.54,0,51787.55,TXN100099,UPI,Nestle India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-21,NEFT from Nestle India,75.49,0,51595.9,TXN100096,IMPS,Nestle India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-21,Vendor payment Nova Tech Supplies,0,73.5,62349.96,TXN100734,UPI,Nova Tech Supplies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-22,NEFT from Hindustan Unilever,85.05,0,51284.51,TXN100091,CHEQUE,Hindustan Unilever,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-22,NEFT from Asian Paints,65.7,0,62187.78,TXN100718,RTGS,Asian Paints,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-23,NEFT from Hexaware Technologies,43.99,0,51425.83,TXN100094,IMPS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-23,NEFT from Tech Mahindra,112.3,0,62122.08,TXN100717,CHEQUE,Tech Mahindra,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-23,NEFT from Bajaj Auto,31.46,0,62732.23,TXN100725,CHEQUE,Bajaj Auto,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-24,Vendor payment Bosch Ltd,0,81.89,52062.78,TXN100105,UPI,Bosch Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-24,NEFT from Bajaj Auto,98.77,0,57797.41,TXN100406,IMPS,Bajaj Auto,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-24,Vendor payment Apex Materials,0,32.4,57784.98,TXN100422,UPI,Apex Materials,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-24,NEFT from ITC Ltd,112.29,0,62666.65,TXN100723,IMPS,ITC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-25,Vendor payment GAIL India,0,38.68,51782.83,TXN100109,NEFT,GAIL India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-27,Salary disbursement,0,47.02,51464.52,TXN100114,NEFT,Employees,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-27,Salary disbursement,0,49.28,57735.7,TXN100423,NEFT,Employees,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-27,Salary disbursement,0,40.18,62285.02,TXN100736,NEFT,Employees,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-30,NEFT from Reliance Industries,77.9,0,62449.8,TXN100740,UPI,Reliance Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-30,NEFT from Reliance Industries,77.65,0,62527.44,TXN100741,IMPS,Reliance Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-30,Vendor payment Coal India Ltd,0,61.09,63069.68,TXN100756,UPI,Coal India Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-31,NEFT from Mahindra Group,83.69,0,51676.86,TXN100119,IMPS,Mahindra Group,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-31,NEFT from Maruti Suzuki,75.66,0,57980.52,TXN100429,IMPS,Maruti Suzuki,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-31,NEFT from Titan Company,93.69,0,58729.32,TXN100438,UPI,Titan Company,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-01,Vendor payment Adani Ports,0,26.62,58715.3,TXN100442,UPI,Adani Ports,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-01,NEFT from ONGC Ltd,64.13,0,62995.64,TXN100749,CHEQUE,ONGC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-01,NEFT from Tech Mahindra,106.08,0,63189.03,TXN100751,IMPS,Tech Mahindra,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-01,Vendor payment Indian Oil Corp,0,82.95,63163.33,TXN100754,CHEQUE,Indian Oil Corp,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-01,Vendor payment Tata Power,0,31.37,63038.31,TXN100757,RTGS,Tata Power,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-02,NEFT from ONGC Ltd,110.96,0,51857.09,TXN100121,RTGS,ONGC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-03,NEFT from Asian Paints,67.84,0,52404.93,TXN100128,UPI,Asian Paints,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-03,Vendor payment GreenLeaf Exports,0,23.23,52235.92,TXN100137,UPI,GreenLeaf Exports,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-03,Loan repayment HDFC Bank,0,18.93,52054.74,TXN100142,RTGS,HDFC Bank,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-03,NEFT from Power Grid Corp,36.15,0,57803.19,TXN100427,UPI,Power Grid Corp,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-03,Vendor payment Adani Ports,0,25.71,58618.94,TXN100444,RTGS,Adani Ports,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-03,Vendor payment Thermax Ltd,0,69.62,58461.58,TXN100446,NEFT,Thermax Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-03,Vendor payment ABB India,0,26.54,58388.67,TXN100448,UPI,ABB India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-03,Loan repayment HDFC Bank,0,13.09,58317.29,TXN100451,RTGS,HDFC Bank,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-03,Loan repayment HDFC Bank,0,18.39,62772.45,TXN100763,RTGS,HDFC Bank,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-04,NEFT from Mastek Ltd,116.63,0,51593.17,TXN100118,IMPS,Mastek Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-05,Vendor payment Vedanta Ltd,0,75.0,52520.36,TXN100131,CHEQUE,Vedanta Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-05,Vendor payment Hindalco Industries,0,54.61,52129.43,TXN100139,RTGS,Hindalco Industries,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-05,Vendor payment Cummins India,0,53.29,63246.28,TXN100753,NEFT,Cummins India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-07,NEFT from Wipro Ltd,93.79,0,51950.88,TXN100122,NEFT,Wipro Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-08,NEFT from HCL Technologies,88.02,0,58101.93,TXN100431,NEFT,HCL Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-08,Vendor payment Hindalco Industries,0,48.61,58765.59,TXN100440,IMPS,Hindalco Industries,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-08,Vendor payment Indian Oil Corp,0,70.66,58644.64,TXN100443,CHEQUE,Indian Oil Corp,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-08,Vendor payment Bosch Ltd,0,46.37,58415.21,TXN100447,IMPS,Bosch Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-08,NEFT from HCL Technologies,88.84,0,62931.51,TXN100748,NEFT,HCL Technologies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-09,NEFT from Reliance Industries,40.38,0,51476.54,TXN100117,IMPS,Reliance Industries,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-09,NEFT from ONGC Ltd,92.75,0,52337.09,TXN100127,CHEQUE,ONGC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-09,Vendor payment Apex Materials,0,77.29,52294.88,TXN100135,RTGS,Apex Materials,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-09,Vendor payment Hindalco Industries,0,72.89,62898.02,TXN100759,RTGS,Hindalco Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-10,NEFT from NTPC Ltd,36.3,0,52079.0,TXN100124,IMPS,NTPC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-10,Vendor payment Tata Power,0,87.74,58531.2,TXN100445,UPI,Tata Power,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-11,NEFT from Hexaware Technologies,105.04,0,52595.37,TXN100130,IMPS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-13,NEFT to Pinnacle Trade Links Pvt Ltd,0,22.01,55223.75,TXN100294,NEFT,Pinnacle Trade Links Pvt Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-13,NEFT from Power Grid Corp,33.38,0,58013.91,TXN100430,IMPS,Power Grid Corp,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-13,NEFT from Mastek Ltd,88.67,0,58382.11,TXN100434,IMPS,Mastek Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-13,NEFT from Mahindra Group,102.99,0,58560.22,TXN100436,IMPS,Mahindra Group,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-13,NEFT to Pinnacle Trade Links Pvt Ltd,0,27.44,60995.97,TXN100617,NEFT,Pinnacle Trade Links Pvt Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-13,NEFT from Mastek Ltd,51.89,0,62842.67,TXN100747,RTGS,Mastek Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-13,NEFT to Pinnacle Trade Links Pvt Ltd,0,22.09,65295.26,TXN100926,NEFT,Pinnacle Trade Links Pvt Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-14,NEFT from Wipro Ltd,87.31,0,63082.95,TXN100750,RTGS,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-15,NEFT from Hexaware Technologies,91.82,0,52042.7,TXN100123,RTGS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-15,NEFT from Mphasis Ltd,84.88,0,58814.2,TXN100439,IMPS,Mphasis Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-15,NEFT from Bajaj Auto,51.69,0,62650.3,TXN100744,CHEQUE,Bajaj Auto,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-15,NEFT from Nestle India,103.37,0,62753.67,TXN100745,IMPS,Nestle India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-16,NEFT from Hindustan Unilever,31.54,0,62558.99,TXN100742,UPI,Hindustan Unilever,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-17,NEFT from Hexaware Technologies,115.88,0,58293.45,TXN100433,NEFT,Hexaware Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-17,NEFT from Mahindra Group,110.53,0,63299.56,TXN100752,NEFT,Mahindra Group,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-17,Vendor payment Hindalco Industries,0,67.39,62970.91,TXN100758,CHEQUE,Hindalco Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-18,NEFT from ITC Ltd,89.7,0,52168.7,TXN100125,NEFT,ITC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-18,Vendor payment Apex Materials,0,51.88,52184.04,TXN100138,CHEQUE,Apex Materials,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-18,GST payment GSTR-3B,0,12.81,52073.67,TXN100141,NEFT,GST Portal,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-18,NEFT from Infosys BPO,75.64,0,58177.57,TXN100432,UPI,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-18,NEFT from Tech Mahindra,75.12,0,58457.23,TXN100435,NEFT,Tech Mahindra,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-18,GST payment GSTR-3B,0,8.13,58330.37,TXN100450,NEFT,GST Portal,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-18,GST payment GSTR-3B,0,11.06,62790.83,TXN100762,NEFT,GST Portal,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-19,Vendor payment Adani Ports,0,52.55,52467.81,TXN100132,UPI,Adani Ports,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-19,NEFT from Infosys BPO,59.09,0,57767.05,TXN100426,IMPS,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-19,NEFT from Hindustan Unilever,101.67,0,57904.86,TXN100428,CHEQUE,Hindustan Unilever,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-19,NEFT from Infosys BPO,112.15,0,62371.9,TXN100739,UPI,Infosys BPO,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-20,NEFT from Larsen Toubro,85.4,0,52490.33,TXN100129,IMPS,Larsen Toubro,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-20,Vendor payment Coal India Ltd,0,55.78,52412.03,TXN100133,RTGS,Coal India Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-20,Vendor payment Apex Materials,0,39.87,52372.17,TXN100134,CHEQUE,Apex Materials,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-20,Vendor payment Tata Power,0,35.72,52259.15,TXN100136,RTGS,Tata Power,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-20,Vendor payment Thermax Ltd,0,23.67,58741.92,TXN100441,IMPS,Thermax Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-20,Vendor payment Nova Tech Supplies,0,32.55,63130.77,TXN100755,IMPS,Nova Tech Supplies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-21,NEFT from HCL Technologies,75.41,0,58635.63,TXN100437,RTGS,HCL Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-22,NEFT from ITC Ltd,69.28,0,51746.14,TXN100120,CHEQUE,ITC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-22,NEFT from Hindustan Unilever,75.64,0,52244.35,TXN100126,UPI,Hindustan Unilever,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-24,NEFT from Larsen Toubro,39.63,0,62598.62,TXN100743,NEFT,Larsen Toubro,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-24,NEFT from ONGC Ltd,37.11,0,62790.79,TXN100746,UPI,ONGC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-24,Vendor payment Apex Materials,0,55.06,62842.97,TXN100760,IMPS,Apex Materials,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-26,Salary disbursement,0,42.95,52086.48,TXN100140,NEFT,Employees,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-09-26,Salary disbursement,0,50.17,58338.5,TXN100449,NEFT,Employees,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-26,Salary disbursement,0,41.07,62801.89,TXN100761,NEFT,Employees,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-09-30,NEFT from ITC Ltd,108.88,0,58635.22,TXN100455,CHEQUE,ITC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-09-30,Vendor payment Hindalco Industries,0,55.14,58632.42,TXN100471,RTGS,Hindalco Industries,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-01,NEFT from Reliance Industries,114.87,0,63433.53,TXN100772,UPI,Reliance Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-10-02,Vendor payment Tata Power,0,25.87,58942.31,TXN100467,RTGS,Tata Power,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-03,Vendor payment Prime Logistics,0,36.19,52742.91,TXN100153,RTGS,Prime Logistics,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-10-03,Loan repayment HDFC Bank,0,18.0,52356.5,TXN100162,RTGS,HDFC Bank,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-10-03,NEFT from HCL Technologies,56.62,0,58421.19,TXN100453,NEFT,HCL Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-03,NEFT from Infosys BPO,63.9,0,58699.13,TXN100456,RTGS,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-03,Loan repayment HDFC Bank,0,12.25,58563.88,TXN100474,RTGS,HDFC Bank,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-03,Loan repayment HDFC Bank,0,13.96,63064.26,TXN100787,RTGS,HDFC Bank,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-10-04,NEFT from Infosys BPO,102.81,0,58801.94,TXN100457,RTGS,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-04,Vendor payment Coal India Ltd,0,76.09,59102.86,TXN100464,RTGS,Coal India Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-04,NEFT from NTPC Ltd,70.4,0,63543.13,TXN100774,CHEQUE,NTPC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-10-04,Vendor payment Prime Logistics,0,38.82,63314.17,TXN100780,IMPS,Prime Logistics,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-10-05,Vendor payment Vedanta Ltd,0,47.26,52618.53,TXN100156,CHEQUE,Vedanta Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-10-06,NEFT from Nestle India,60.23,0,52779.1,TXN100152,CHEQUE,Nestle India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-10-06,Vendor payment Cummins India,0,56.48,63352.99,TXN100779,UPI,Cummins India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-10-07,NEFT from Power Grid Corp,36.97,0,52718.87,TXN100151,IMPS,Power Grid Corp,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-10-07,Vendor payment Nova Tech Supplies,0,64.88,59037.98,TXN100465,IMPS,Nova Tech Supplies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-10-07,Vendor payment UltraTech Cement,0,83.37,58858.94,TXN100468,RTGS,UltraTech Cement,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
